48.3311,-0.483063,1.47313,48.3062
43.2605,-1.93501,-1.18441,43.201
49.5661,0.557635,2.35548,49.507
49.9788,1.88131,1.29369,49.9266
34.9841,0.445137,-3.18865,34.8357
45.4257,1.74334,1.38964,45.3709
45.8112,1.53264,-2.88534,45.6946
49.5801,1.30309,2.74467,49.4869
42.788,0.261961,5.58866,42.4206
49.9989,0.612621,-1.36221,49.9766
41.9846,-0.262607,1.37226,41.9613
49.5105,0.810371,1.24587,49.4882
49.8824,-0.0677662,-4.22556,49.7031
49.1158,0.413806,1.98554,49.0739
35.0437,13.4025,-0.557825,32.3748
49.8904,-1.03291,-1.73015,49.8496
49.6823,-1.723,-1.88075,49.6168
19.7807,1.81559,-2.21219,19.5725
49.9188,0.638829,-3.2729,49.8073
48.9528,0.0909137,4.58162,48.7378
49.8635,-0.58815,-1.40012,49.8403
49.2687,-1.40893,-0.24187,49.248
49.5988,1.28227,-2.1661,49.5348
49.1296,0.0402602,3.49059,49.0054
49.9605,-0.904874,1.72191,49.9226
47.3199,-0.337812,-1.58139,47.2922
49.9389,-0.873162,1.12264,49.9187
47.5136,1.33387,-0.895057,47.4864
48.7206,2.26361,-4.8144,48.4292
49.1598,1.10756,1.23761,49.1317
35.8005,1.89406,0.496538,35.7469
46.6072,1.35842,1.74004,46.5549
49.9636,-1.62904,-0.238974,49.9365
49.7044,-1.76194,0.0492862,49.6732
49.8909,0.299756,-1.45413,49.8688
49.527,2.73307,-0.493619,49.4491
49.3867,2.62233,3.28216,49.2077
43.0638,1.1031,0.793205,43.0424
49.9027,-2.08656,1.81331,49.8261
41.7582,-4.37434,4.4616,41.288
46.8794,-1.29093,0.54042,46.8585
48.5399,0.394884,-1.44249,48.5169
49.8799,-1.9025,-0.0953025,49.8435
49.6605,-3.91499,-1.83863,49.4718
49.689,-0.473663,1.35545,49.6683
36.4943,1.98735,-0.192027,36.4397
49.3552,1.84715,-0.0631178,49.3206
49.7407,3.08611,1.54338,49.6209
49.6389,0.0987207,1.66332,49.6109
39.4039,-1.77649,1.79948,39.3226
47.3254,-0.816669,3.17452,47.2117
46.894,3.38059,0.328477,46.7709
43.5214,-2.30497,-0.810719,43.4528
44.7085,-1.88408,0.812274,44.6614
47.9134,-1.79932,0.256725,47.8789
48.3752,2.31079,-0.920549,48.3112
47.6588,-1.81149,-2.19126,47.5739
49.9455,1.8754,-1.2081,49.8957
48.921,0.61541,1.56849,48.892
49.7578,-0.0024204,-1.81257,49.7248
44.3978,-1.10339,1.23897,44.3668
46.9361,4.24657,2.731,46.6638
49.8695,1.7354,1.03692,49.8285
48.1675,2.33756,0.571004,48.1073
44.8118,-1.03741,-0.869964,44.7913
48.0034,2.95657,1.99699,47.8706
45.6958,2.51218,0.14346,45.6265
49.2392,-0.0177331,-1.84118,49.2047
49.4257,1.43575,1.07424,49.3931
38.337,-2.2973,1.53814,38.2372
49.124,-1.06724,0.951409,49.1032
49.9846,2.10112,0.0536126,49.9404
47.4395,0.411238,1.79039,47.4039
47.2175,0.818317,-1.30479,47.1924
49.5241,-0.264145,1.41645,49.5031
47.2161,-0.452704,1.51766,47.1896
48.6002,-0.224935,1.52483,48.5757
49.9295,-1.15855,2.06246,49.8734
42.6869,0.575355,-1.94795,42.6386
46.696,2.56745,0.332009,46.6242
41.2773,1.65931,-0.702492,41.2379
47.3371,1.65641,0.789053,47.3015
49.9204,1.13339,-0.845748,49.9003
49.7976,-0.918669,2.32736,49.7347
44.3565,-1.13548,-2.74165,44.2571
49.9792,1.59118,-1.41299,49.9338
48.7889,-0.266831,1.50299,48.765
49.6824,2.42657,0.109008,49.623
48.9803,-1.16446,-0.911066,48.958
37.9204,0.531935,-1.98555,37.8647
46.7135,-3.40331,-0.0358256,46.5894
46.1006,-1.56647,-1.75857,46.0404
48.669,0.0512832,-1.71452,48.6388
49.9109,-1.18988,1.06728,49.8853
49.015,-1.28404,-2.44101,48.9373
46.4999,1.20233,-0.779049,46.4778
49.8105,-1.80389,0.663554,49.7734
44.616,-0.641132,1.57697,44.5835
45.2163,0.293705,1.34026,45.1955
49.6602,1.78177,1.2524,49.6124
49.2352,1.44253,0.510991,49.2114
43.1221,1.2724,0.497348,43.1005
49.6141,-1.70748,0.411913,49.583
47.3217,-0.0833556,-2.13026,47.2737
38.9307,-3.14356,2.81573,38.7013
49.179,-0.96795,1.07523,49.1577
47.5612,0.32213,3.68022,47.4175
49.74,-0.686,-1.90662,49.6987
49.657,1.8536,1.15215,49.609
47.5066,-2.48862,-2.54173,47.3733
49.8479,0.950641,1.11608,49.8263
37.8982,0.182556,-2.11578,37.8387
48.0378,-0.512552,1.50017,48.0116
48.3159,4.81024,-0.0995496,48.0758
49.9455,-0.975404,2.11539,49.8912
49.7106,-0.80382,2.09813,49.6598
49.8927,0.448635,-1.53956,49.867
46.3086,-0.326947,1.41803,46.2857
47.5141,-1.5158,-0.0855436,47.4898
47.9496,-2.12397,0.93247,47.8935
49.9511,0.753203,-1.42246,49.9251
48.875,-1.38779,0.324486,48.8542
47.8931,-1.46252,-1.32922,47.8523
49.8381,-1.88035,1.02599,49.7921
49.9789,-1.35781,-0.860938,49.9531
49.3461,0.438626,-2.41869,49.2848
14.2545,2.03014,-0.380653,14.1041
49.9307,2.91948,-0.0903102,49.8452
49.8949,1.44562,-0.442426,49.872
45.4217,-1.53344,-0.832486,45.3882
49.7756,-1.72805,0.441172,49.7436
49.5023,0.261383,1.41472,49.4814
34.3407,-2.51697,-0.641822,34.2423
49.7387,-1.20374,-0.876738,49.7164
49.4939,-2.1975,-0.250233,49.4444
48.0484,0.652664,1.23465,48.0281
42.1018,-0.00766502,1.94389,42.0569
49.8968,-1.28224,0.820443,49.8736
38.6373,1.72673,-1.86713,38.5535
49.8362,-1.67731,-0.720318,49.8028
49.7827,0.504366,2.84394,49.6988
44.3028,-1.30243,1.26225,44.2657
49.3691,1.03288,-1.3156,49.3407
46.8731,-0.300966,2.44251,46.8085
45.2904,-1.47579,1.17854,45.251
49.868,-0.962712,1.62113,49.8323
49.669,2.74543,0.928304,49.5844
49.4127,1.64408,1.61516,49.3589
41.417,3.35141,1.35989,41.2587
49.9131,1.96693,0.899225,49.8663
44.1279,-1.35489,-0.512313,44.1041
46.1273,1.42646,1.67946,46.0747
49.9277,0.900898,2.30943,49.8661
49.7456,1.43136,0.803924,49.7185
49.552,-1.93969,-2.44048,49.4538
49.5701,1.80485,-0.141897,49.537
46.4808,-1.04432,-1.14081,46.4551
44.1072,-0.0799823,-1.42066,44.0843
48.5206,1.54025,-0.535831,48.4932
49.6818,-3.02131,0.84924,49.5825
49.3263,1.70676,-0.40637,49.295
49.9754,0.779661,-1.76428,49.9381
15.4876,2.59565,-0.339941,15.2648
49.7131,-1.90979,-0.0581702,49.6764
48.4671,0.347272,1.61422,48.4389
45.3198,-2.70977,0.136487,45.2385
31.4192,-0.491308,-1.55125,31.3771
49.6822,-2.19024,-0.512208,49.6312
21.0542,-1.99891,-1.44612,20.9091
49.9214,-1.5703,-0.979376,49.8871
47.74,2.5777,1.00281,47.6598
49.6862,2.28589,-2.9084,49.5483
47.8917,0.783016,-1.38199,47.8653
47.2284,0.455316,1.3564,47.2067
49.0514,0.318389,1.39998,49.0304
49.9846,2.08456,0.199345,49.9407
49.1918,1.91873,-0.596098,49.1507
49.7083,-0.310138,-2.21939,49.6578
49.958,-2.18027,-1.19283,49.8961
49.9437,1.32222,0.6027,49.9226
49.2132,-0.752449,-1.44431,49.1862
19.3838,-0.540606,-2.37874,19.2297
49.8388,3.99624,-0.520654,49.6756
45.9025,3.8136,-0.650533,45.7392
48.6579,-2.49275,1.81986,48.56
36.6941,1.88829,0.246062,36.6446
49.9141,-2.0963,-0.987272,49.8603
49.8345,-1.31166,0.540237,49.8143
49.4335,2.04826,-2.66401,49.3192
44.9073,0.452661,1.426,44.8824
48.2174,-1.0562,-1.27516,48.189
48.1931,0.604137,-1.8276,48.1547
43.3982,1.02584,0.895173,43.3769
49.8768,-1.40896,0.707884,49.8519
32.8585,-1.40935,1.36388,32.7999
37.5505,-2.24219,-0.54239,37.4795
49.8998,1.73096,0.407016,49.8681
49.8648,1.65903,-0.473077,49.8349
48.1818,0.835931,2.97714,48.0825
49.7567,-0.419199,-3.14636,49.6554
45.1964,-2.23757,1.20729,45.1248
49.9826,-2.20335,-0.319049,49.933
46.6267,-2.45048,0.224283,46.5617
46.4866,1.31488,-1.20526,46.4523
49.6654,-0.252463,2.53446,49.6001
49.9279,1.458,-0.558165,49.9035
42.6546,2.14652,-0.205883,42.6001
46.5881,-1.29789,1.56873,46.5436
49.7946,1.90877,-0.151068,49.7578
49.753,-0.988571,-1.11498,49.7307
49.9276,1.40899,-0.723288,49.9025
48.6488,-0.911492,-2.35909,48.583
49.7857,0.485486,-2.08307,49.7398
47.3208,-5.55626,9.54391,46.0141
46.3321,0.278104,-3.13661,46.225
42.411,-1.66934,3.2864,42.2505
19.4918,0.544948,3.04582,19.2446
46.1073,2.30382,-1.53002,46.0243
49.2448,-1.22168,0.994151,49.2196
49.7532,-1.56959,0.871982,49.7208
36.8736,0.104358,-1.78952,36.83
49.8636,1.9188,0.486322,49.8243
49.9271,1.65776,0.272739,49.8988
38.5395,1.0839,-1.60283,38.4909
48.8391,-1.50489,0.33037,48.8148
49.9234,2.73505,-0.19681,49.848
49.0618,-1.52631,-2.2362,48.9871
49.291,1.99269,0.515455,49.248
49.9919,1.29249,-1.40505,49.9554
47.7862,2.21552,1.41381,47.7139
25.2164,1.50522,2.11703,25.0823
49.9576,0.0922444,-1.5858,49.9323
48.8998,1.68178,0.3584,48.8696
49.4243,-1.67254,2.19753,49.3471
49.9803,-0.00507344,1.98045,49.9411
49.6648,-1.74079,-0.11056,49.6342
48.5344,1.17679,1.09379,48.5078
49.5675,1.1509,1.68267,49.5256
49.8426,0.971511,1.2846,49.8166
49.5258,-0.342354,5.68023,49.1978
49.7709,3.06519,0.934442,49.6676
48.9974,-0.898517,1.59204,48.9632
49.8495,1.22518,-1.69697,49.8055
27.062,0.0347256,4.9483,26.6057
44.955,0.0133498,-1.56137,44.9279
47.2849,-1.09409,-2.20321,47.2209
49.6421,-0.323569,-1.82223,49.6076
49.9674,1.42524,-0.100313,49.9469
49.9803,-1.74531,-0.132532,49.9496
49.8616,0.507318,-1.51908,49.8359
38.1202,0.84831,1.89443,38.0636
49.4575,0.935701,2.32048,49.3942
48.436,1.95731,-2.20993,48.346
46.913,1.46592,2.21016,46.838
40.9657,1.29819,2.32231,40.8792
49.8575,1.38505,2.69388,49.7654
48.5817,-1.2775,-0.658538,48.5604
49.1452,-1.23891,-1.03056,49.1187
49.4234,-2.80975,-1.1181,49.3308
49.3044,1.25038,-0.813855,49.2819
49.8659,-1.64467,1.33787,49.8208
48.7549,-2.04104,0.365679,48.7107
45.9674,-0.973173,-1.49564,45.9328
49.9934,-0.746055,1.32531,49.9702
49.9462,0.120828,-1.51158,49.9231
39.7109,-2.6952,-5.266,39.2678
49.2194,-0.243023,-2.1109,49.1735
49.3446,1.56423,0.223252,49.3192
49.8806,-0.137347,-1.43704,49.8597
40.6568,-1.86747,-0.387153,40.612
42.0815,-3.83139,1.32008,41.8859
49.9971,-0.183036,1.43381,49.9762
49.9868,1.42878,0.78309,49.9602
47.9457,0.864047,4.90187,47.6866
49.7681,-1.40567,-0.423638,49.7464
49.9657,-1.10078,-1.33401,49.9357
47.3391,0.724763,1.90103,47.2953
48.732,-1.44018,0.420916,48.7089
44.8562,-1.13839,-1.31574,44.8224
49.9432,-1.38592,-0.656613,49.9196
49.9013,-1.50897,0.773271,49.8725
49.9831,-1.72,-0.0589071,49.9535
49.6537,1.25324,1.38278,49.6186
41.7316,2.94506,-1.10953,41.6127
41.2336,-9.15886,-9.52251,39.0595
45.6413,-1.81485,-2.98556,45.5074
48.4844,0.598627,-1.64327,48.4529
45.1587,0.235161,-1.69657,45.1262
41.8793,0.0207384,-3.60299,41.724
43.5192,0.102907,1.69277,43.4861
49.1386,2.0535,-0.903743,49.0873
43.9177,1.38514,0.247765,43.8952
49.515,1.25058,-1.95146,49.4607
42.1604,3.0034,-0.749084,42.0466
49.4345,0.404922,-2.00269,49.3922
25.7632,0.986043,-2.43005,25.6294
36.4152,0.258217,-1.83141,36.3682
49.7589,2.62097,1.49923,49.6672
48.344,1.52841,-2.65831,48.2467
49.6955,-1.99656,1.18703,49.6412
47.0577,2.76643,-0.511207,46.9736
49.7429,1.0541,0.994015,49.7218
47.5869,-3.39713,2.98765,47.3714
44.8223,1.81285,0.0393427,44.7856
49.956,-0.305191,-2.12544,49.9099
49.795,0.189666,-3.00421,49.7039
39.2879,3.12105,-1.25319,39.1437
48.5326,-1.7835,-1.22664,48.4843
48.3542,-2.1581,-0.850271,48.2986
47.5297,1.2557,-1.15114,47.4992
43.1378,-2.28687,-1.59022,43.0478
49.9658,-1.74588,-0.438369,49.9333
49.8619,0.761137,-1.86422,49.8212
48.261,1.90456,2.39095,48.1641
23.6812,-2.35143,-0.978734,23.5439
49.7244,0.742787,1.94341,49.6809
47.5415,0.304818,2.15873,47.4915
44.7008,-0.972085,-2.37724,44.627
41.8705,-0.317233,2.86059,41.7714
47.0404,1.37819,-0.742834,47.0144
45.6593,-0.512134,-1.66327,45.6262
48.6266,2.52441,1.19804,48.5463
49.7541,-2.53344,3.80977,49.5433
39.252,1.68252,-0.324087,39.2146
49.9618,-1.26015,1.50984,49.9231
47.5802,3.30133,-0.568918,47.4622
48.7341,0.464746,-1.32772,48.7138
49.9592,-1.36264,0.632118,49.9366
49.501,1.1421,1.40241,49.468
48.1829,0.336626,-1.34559,48.1629
44.8302,-3.25876,2.32554,44.6511
49.8411,1.60418,-0.372151,49.8139
49.9499,0.724024,1.36912,49.9258
46.7752,-0.815935,1.43947,46.7459
49.3265,0.761722,-1.54496,49.2964
49.7447,-0.713015,-1.5153,49.7165
49.6847,1.42832,0.69896,49.6593
